year,level,conference,author,title,isBest
2011,"A","RTSS","Abusayeed Saifullah","Multi-core Real-Time Scheduling for Generalized Parallel Task Models",true
2011,"A","RTSS","Regnier, P.","RUN: Optimal Multiprocessor Real-Time Scheduling via Reduction to Uniprocessor",false
2011,"A","RTSS","S. K. Baruah","Response-Time Analysis for Mixed Criticality Systems",false
2011,"A","S&P","David Gullasch","Cache Games -- Bringing Access-Based Cache Attacks on AES to Practice",false
2011,"A","S&P","Reza Shokri","Quantifying Location Privacy",false
2011,"A","S&P","Thomas, K.","Design and Evaluation of a Real-Time URL Spam Filtering Service",false
2011,"A","SIGCOMM","Andrew R. Curtis","DevoFlow: scaling flow management for high-performance networks",false
2011,"A","SIGCOMM","Costin Raiciu","Improving datacenter performance and robustness with multipath TCP",false
2011,"A","SIGCOMM","Hitesh Ballani","Towards predictable datacenter networks",false
2011,"A","SIGCOMM","Shyamnath Gollakota","They can hear your heartbeats: non-invasive security for implantable medical devices",true
2011,"A","SIGIR","Mao Ye","Exploiting geographical influence for collaborative point-of-interest recommendation",false
2011,"A","SIGIR","Mikhail Ageev","Find it if you can: a game for modeling different types of web search success using interaction data",true
2011,"A","SIGIR","Steffen Rendle","Fast context-aware recommendations with factorization machines",false
2011,"A","SIGIR","Xianpei Han","Collective entity linking in web text: a graph-based method",false
2011,"A","SIGMOD","Daniel Kifer","No free lunch in data privacy",false
2011,"A","SIGMOD","Dhruba Borthakur","Apache hadoop goes realtime at Facebook",false
2011,"A","SIGMOD","Michael J. Franklin","CrowdDB: answering queries with crowdsourcing",false
2011,"A","SIGMOD","Nitin Gupta","Entangled queries: enabling declarative data-driven coordination",true
2011,"A","SOSP","Brad Calder","Windows Azure Storage: a highly available cloud storage service with strong consistency",false
2011,"A","SOSP","Jeremy Andrus","Cells: a virtual mobile smartphone architecture",true
2011,"A","SOSP","Raluca Ada Popa","CryptDB: protecting confidentiality with encrypted query processing",false
2011,"A","SOSP","Tyler Harter","A file is not a file: understanding the I/O behavior of Apple desktop applications",true
2011,"A","SOSP","Wyatt Lloyd","Don't settle for eventual: scalable causal consistency for wide-area storage with COPS",false
2011,"A","STOC","Atish Das Sarma","Distributed verification and hardness of distributed approximation",false
2011,"A","STOC","Craig Gentry","Separating succinct non-interactive arguments from all falsifiable assumptions",false
2011,"A","STOC","Oliver Friedmann","Subexponential lower bounds for randomized pivoting rules for the simplex algorithm",true
2011,"A","STOC","Paul Christiano","Electrical flows, laplacian systems, and faster approximation of maximum flow in undirected graphs",true
2011,"A","USENIX ATC","Ashish Chawla","Semantics of caching with SPOCA: a stateless, proportional, optimally-consistent addressing algorithm",true
2011,"A","USENIX ATC","Raluca Ada Popa","Enabling security in cloud storage SLAs with CloudProof",false
2011,"A","USENIX ATC","Sergey Blagodurov","A case for NUMA-aware contention management on multicore systems",false
2011,"A","USENIX ATC","Shinpei Kato","TimeGraph: GPU scheduling for real-time multi-tasking environments",false
2011,"A","VLDB","Amit Goyal","A data-based approach to social influence maximization",false
2011,"A","VLDB","Fabian M. Suchanek","PARIS: probabilistic alignment of relations, instances, and schema",false
2011,"A","VLDB","Thomas Neumann","Efficiently compiling efficient query plans for modern hardware",false
2011,"A","VLDB","Umar Farooq Minhas","RemusDB: transparent high availability for database systems",true
2011,"A","WWW","Beibei Li","Towards a theory model for product search",true
2011,"A","WWW","Carlos Castillo","Information credibility on twitter",false
2011,"A","WWW","Daniel M. Romero","Differences in the mechanics of information diffusion across topics: idioms, political hashtags, and complex contagion on twitter",false
2011,"A","WWW","Shaomei Wu","Who says what to whom on twitter",false
2011,"B","ACSAC","Heqing Huang","Distilling critical attack graph surface iteratively through minimum-cost SAT solving",true
2011,"B","ACSAC","Tongbo Luo","Attacks on WebView in the Android system",false
2011,"B","ACSAC","Tyler Bletsch","Mitigating code-reuse attacks with control-flow locking",false
2011,"B","ACSAC","Yazan Boshmaf","The socialbot network: when bots socialize for fame and money",true
2011,"B","CIKM","Deguang Kong","Robust nonnegative matrix factorization using L21-norm",false
2011,"B","CIKM","Ibrahim Uysal","User oriented tweet ranking: a filtering approach to microblogs",false
2011,"B","CIKM","Jiafeng Guo","Intent-aware query similarity",true
2011,"B","CIKM","Xiaolong Wang","Topic sentiment analysis in twitter: a graph-based hashtag sentiment classification approach",false
2011,"B","CoNEXT","Ajay Mahimkar","Rapid detection of maintenance induced changes in service performance",true
2011,"B","CoNEXT","Ashwin Rao","Network characteristics of video streaming traffic",false
2011,"B","CoNEXT","Sivasankar Radhakrishnan","TCP fast open",false
2011,"B","CoNEXT","Theophilus Benson","MicroTE: fine grained traffic engineering for data centers",false
2011,"B","DAC","Avadh Patel","MARSS: a full system simulator for multicore x86 CPUs",false
2011,"B","DAC","Moongon Jung","TSV stress-aware full-chip mechanical reliability analysis and optimization for 3D IC",false
2011,"B","DAC","Parijat Mukherjee","Automatic stability checking for large linear analog integrated circuits",true
2011,"B","DAC","Shekhar Borkar","3D integration for energy efficient system design",false
2011,"B","ICME"," Cha Zhang","Calibration between depth and color sensors for commodity depth cameras",false
2011,"B","ICME","Bankoski, J.","Technical overview of VP8, an open source video codec for the web",false
2011,"B","ICME","Jinesh J. Jain","Analysis of driver behaviors during common tasks using frontal video camera and CAN-Bus information",true
2011,"B","ICME","Lucas Terissi","Animation of generic 3D head models driven by speech",true
2011,"B","ICME","xuan dong","Fast efficient algorithm for enhancement of low lighting video",false
2011,"B","ICRA","Kevin Lai","A large-scale hierarchical multi-view RGB-D object dataset",false
2011,"B","ICRA","Masaya Hagiwara","High performance magnetically driven microtools with ultrasonic vibration for biomedical innovations.",true
2011,"B","ICRA","Radu Bogdan Rusu","3D is here: Point Cloud Library (PCL).",false
2011,"B","ICRA","Yajing Shen","Characterization of oscillating nano knife for single cell cutting by nanorobotic manipulation system inside ESEM",true
2011,"B","ICRA","Zhe Lu","Automated cell manipulation: Robotic ICSI",true
2011,"B","ICRA","rainer kummerle","G 2 o: A general framework for graph optimization",false
2011,"B","IPSN","Agarwal, Y.","Duty-cycling buildings aggressively: The next frontier in HVAC control",false
2011,"B","IPSN","Federico Ferrari","Efficient network flooding and time synchronization with Glossy",true
2011,"B","IPSN","Matteo Ceriotti","Is there light at the ends of the tunnel? Wireless sensor networks for adaptive lighting in road tunnels",true
2011,"B","IPSN","Varick L. Erickson","OBSERVE: Occupancy-based system for efficient reduction of HVAC energy",false
2011,"B","ISSTA","Chris Parnin","Are automated debugging techniques actually helping programmers?",false
2011,"B","ISSTA","Domagoj Babić","Statically-directed dynamic automated test generation",false
2011,"B","ISSTA","Nathan Rosenblum","Recovering the toolchain provenance of binary code",true
2011,"B","ISSTA","Patrice Godefroid","Automatic partial loop summarization in dynamic test generation",true
2011,"B","ISSTA","Salvatore Guarnieri","Saving the world wide web from vulnerable JavaScript",false
2011,"B","LISA","Fred Douglis","Content-aware load balancing for distributed backup",false
2011,"B","LISA","Herry Herry","Automated planning for configuration changes",true
2011,"B","LISA","Philip J. Guo","CDE: run any Linux application on-demand without installation",false
2011,"B","LISA","Scott Campbell","Local system security via SSHD instrumentation",true
2011,"B","MobiHoc","Lei Tang","EM-MAC: a dynamic multichannel energy-efficient MAC protocol for wireless sensor networks",true
2011,"B","MobiHoc","Xinyu Zhang","Enabling coexistence of heterogeneous wireless systems: case for ZigBee and WiFi",false
2011,"B","MobiHoc","Yi Wang","Barrier coverage in camera sensor networks",false
2011,"B","MobiSys","Emmanouil Koukoumidis","SignalGuru: leveraging mobile phones for collaborative traffic signal schedule advisory",true
2011,"B","MobiSys","Erika Chin","Analyzing inter-application communication in Android",false
2011,"B","MobiSys","Jaewoo Chung","Indoor location sensing using geo-magnetism",false
2011,"B","NSDI","Ali Ghodsi","Dominant resource fairness: fair allocation of multiple resource types",false
2011,"B","NSDI","Benjamin Hindman","Mesos: a platform for fine-grained resource sharing in the data center",false
2011,"B","NSDI","Damon Wischik","Design, implementation and evaluation of congestion control for multipath TCP",true
2011,"B","NSDI","Guohan Lu","ServerSwitch: a programmable and high performance platform for data center networks",true
2011,"B","PACT","Byn Choi","DeNovo: Rethinking the Memory Hierarchy for Disciplined Parallelism",true
2011,"B","PACT","Kevin J. Brown","A Heterogeneous Parallel Framework for Domain-Specific Languages",false
2011,"B","PACT","Saeed Maleki","An Evaluation of Vectorizing Compilers",false
2011,"B","PACT","Sungpack Hong","Efficient Parallel Graph Exploration on Multi-Core CPU and GPU",false
2011,"B","PODS","M. Tamer zsu","Principles of Distributed Database Systems",false
2011,"B","PODS","Marcelo Arenas","Querying semantic web data with SPARQL",false
2011,"B","PODS","Yael Amsterdamer","Provenance for aggregate queries",false
2011,"B","RTAS","Hassan Ghasemzadeh","Ultra Low Power Granular Decision Making Using Cross Correlation: Optimizing Bit Resolution for Template Matching",true
2011,"B","RTAS","Jinkyu Lee","Maximizing Contention-Free Executions in Multiprocessor Scheduling",true
2011,"B","RTAS","Martin Stigge","The Digraph Real-Time Task Model",false
2011,"B","RTAS","Rodolfo Pellizzoni","A Predictable Execution Model for COTS-Based Embedded Systems",false
2011,"B","RTAS","Song Han","Reliable and Real-Time Communication in Industrial Wireless Mesh Networks",false
2011,"B","SDM","Himabindu Lakkaraju","Exploiting Coherence for the Simultaneous Discovery of Latent Facets and associated Sentiments.",true
2011,"B","SDM","Hyungsul Kim","Unsupervised Disaggregation of Low Frequency Power Measurements.",false
2011,"B","SDM","Michele Coscia","A classification for community discovery methods in complex networks",false
2011,"B","SDM","Nuno Castro","Time Series Motifs Statistical Significance.",true
2011,"B","SDM","Pu Wang","Nonparametric Bayesian Co-clustering Ensembles.",true
2011,"B","SDM","Wei Chen","Influence Maximization in Social Networks When Negative Opinions May Emerge and Propagate.",false
2011,"B","SIGMETRICS","Animashree Anandkumar","Topology Discovery of Sparse Random Graphs With Few Participants",true
2011,"B","SIGMETRICS","M. Zubair Shafiq","Characterizing and modeling internet traffic dynamics of cellular devices",false
2011,"B","SIGMETRICS","Rahul Urgaonkar","Optimal power cost management using stored energy in data centers",false
2011,"B","SIGMETRICS","zhenhua liu","Greening Geographical Load Balancing",false
2011,"B","SODA","David G. Andersen","FAWN: a fast array of wimpy nodes",false
2011,"B","SODA","Jeremy Andrus","Cells: a virtual mobile smartphone architecture",false
2011,"B","SODA","Nir Ailon","An Almost Optimal Unrestricted Fast Johnson-Lindenstrauss Transform",true
2011,"B","SODA","Thomas Kesselheim","A constant-factor approximation for wireless capacity maximization with power control in the SINR model",false
2011,"B","SPAA","Benjamin Moseley","On scheduling in map-reduce and flow-shops",false
2011,"B","SPAA","Grey Ballard","Graph expansion and communication costs of fast matrix multiplication: regular submission",true
2011,"B","SPAA","Silvio Lattanzi","Filtering: a method for solving graph problems in MapReduce",false
2011,"B","SPAA","Yuan Tang","The pochoir stencil compiler",false
